MSN,YYYYMM,Value,Description
CLEIEUS,200303,150.919,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200304,138.322,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200305,147.491,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200306,160.056,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200307,178.656,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200308,181.673,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200309,161.942,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200310,155.337,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200311,156.001,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200312,172.427,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200313,1930.971,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200401,175.35,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200402,157.548,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200403,149.42,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200404,138.155,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200405,153.824,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200406,164.022,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200407,178.541,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200408,175.913,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200409,163.182,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200410,155.596,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200411,156.598,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200412,174.92,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200413,1943.069,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200501,175.514,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200502,153.555,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200503,159.857,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200504,140.548,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200505,151.645,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200506,171.133,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200507,184.087,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200508,186.022,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200509,169.222,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200510,160.682,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200511,155.899,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200512,175.664,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200513,1983.829,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200601,166.165,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200602,154.226,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200603,156.997,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200604,138.082,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200605,153.221,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200606,166.169,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200607,184.807,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200608,186.844,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200609,160.475,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200610,159.328,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200611,156.604,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200612,170.779,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200613,1953.699,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200701,174.337,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200702,159.772,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200703,155.545,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200704,144.038,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200705,154.284,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200706,170.559,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200707,183.582,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200708,188.407,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200709,167.18,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200710,159.36,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200711,156.666,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200712,173.557,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200713,1987.288,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200801,177.865,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200802,163.114,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200803,156.693,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200804,144.524,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200805,152.626,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200806,168.239,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200807,184.592,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200808,179.993,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200809,160.76,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200810,150.605,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200811,152.302,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200812,168.073,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200813,1959.387,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200901,169.01,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200902,138.457,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200903,134.157,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200904,125.161,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200905,131.317,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200906,147.22,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200907,157.083,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200908,161.543,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200909,137.175,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200910,138.952,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200911,136.236,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200912,164.564,Coal Electric Power Sector CO2 Emissions
CLEIEUS,200913,1740.874,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201001,169.541,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201002,149.732,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201003,142.659,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201004,125.288,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201005,141.697,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201006,163.128,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201007,177.165,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201008,176.655,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201009,148.406,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201010,132.129,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201011,135.919,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201012,165.3,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201013,1827.618,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201101,166.309,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201102,135.738,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201103,133.862,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201104,123.65,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201105,135.488,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201106,155.016,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201107,173.728,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201108,169.987,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201109,141.456,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201110,128.32,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201111,123.628,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201112,135.527,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201113,1722.711,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201201,129.542,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201202,115.247,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201203,105.084,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201204,94.674,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201205,114.96,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201206,131.167,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201207,158.331,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201208,151.36,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201209,127.184,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201210,121.741,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201211,127.974,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201212,133.974,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201213,1511.237,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201301,137.055,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201302,122.562,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201303,128.606,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201304,110.959,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201305,118.029,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201306,137.026,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201307,151.952,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201308,149.701,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201309,132.785,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201310,121.075,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201311,120.445,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201312,141.155,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201313,1571.349,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201401,153.85,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201402,140.102,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201403,132.664,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201404,106.751,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201405,117.672,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201406,136.577,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201407,149.776,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201408,148.995,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201409,126.983,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201410,112.3,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201411,118.837,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201412,124.629,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201413,1569.137,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201501,130.232,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201502,122.417,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201503,106.412,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201504,88.646,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201505,104.498,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201506,126.28,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201507,140.283,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201508,135.156,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201509,118.653,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201510,98.469,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201511,90.263,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201512,91.658,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201513,1352.967,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201601,113.495,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201602,92.416,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201603,72.84,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201604,71.41,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201605,82.51,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201606,115.772,Coal Electric Power Sector CO2 Emissions
CLEIEUS,201607,135.958,Coal Electric Power Sector CO2 Emissions
NNEIEUS,197301,12.175,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197302,11.708,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197303,13.994,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197304,14.627,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197305,17.344,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197306,20.265,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197307,23.067,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197308,22.85,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197309,19.297,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197310,17.897,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197311,13.766,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197312,11.866,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197313,198.857,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197401,11.959,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197402,11.021,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197403,13.86,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197404,14.105,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197405,16.676,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197406,18.859,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197407,21.984,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197408,20.748,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197409,17.027,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197410,16.236,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197411,12.999,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197412,11.244,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197413,186.716,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197501,11.165,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197502,10.285,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197503,11.496,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197504,11.663,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197505,14.975,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197506,16.761,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197507,19.711,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197508,19.608,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197509,17.195,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197510,14.988,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197511,12.398,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197512,11.647,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197513,171.891,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197601,11.21,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197602,10.825,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197603,12.091,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197604,12.366,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197605,14.472,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197606,17.009,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197607,18.326,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197608,17.897,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197609,16.015,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197610,13.567,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197611,11.793,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197612,11.651,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197613,167.22,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197701,11.196,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197702,10.942,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197703,12.657,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197704,12.179,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197705,14.184,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197706,16.961,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197707,18.925,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197708,19.148,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197709,17.719,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197710,15.548,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197711,12.776,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197712,11.991,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197713,174.225,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197801,12.573,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197802,11.585,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197803,12.739,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197804,12.244,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197805,14.308,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197806,17.633,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197807,19.87,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197808,18.669,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197809,16.293,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197810,14.422,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197811,12.51,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197812,12.07,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197813,174.915,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197901,12.547,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197902,12.46,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197903,14.297,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197904,14.331,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197905,15.229,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197906,17.583,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197907,20.281,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197908,20.613,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197909,18.578,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197910,17.742,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197911,14.331,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197912,13.687,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,197913,191.677,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198001,15.072,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198002,14.368,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198003,15.461,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198004,13.97,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198005,15.341,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198006,18.337,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198007,22.885,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198008,22.067,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198009,19.453,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198010,16.401,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198011,13.912,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198012,13.179,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198013,200.454,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198101,12.598,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198102,12.182,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198103,14.87,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198104,15.71,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198105,17.196,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198106,20.699,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198107,22.324,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198108,21.177,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198109,17.651,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198110,16.399,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198111,14.069,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198112,13.019,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198113,197.925,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198201,12.952,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198202,11.988,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198203,13.431,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198204,13.42,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198205,14.046,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198206,16.098,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198207,19.221,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198208,19.688,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198209,15.975,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198210,14.866,Natural Gas Electric Power Sector CO2 Emissions
NNEIEUS,198211,12.335,Natural Gas Electric Power Sector CO2 Emissions
